job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,job_date,job_year,job_month
in-448e625116919c52,,represent Framestore's capabilities technically,Hard,Understand,0.632,Medium,LLM,0.9,0.9,2025-11-10,2025,2025-11
in-448e625116919c52,,represent Framestore's capabilities creatively,Soft,,0.621,Medium,LLM,0.9,0.9,2025-11-10,2025,2025-11
in-448e625116919c52,,interact with clients,Soft,,0.607,Medium,LLM,0.79,0.9,2025-11-10,2025,2025-11
in-554dc0d2bef78a4c,,lead a team,Soft,,0.682,Medium,LLM,0.69,0.95,2025-10-27,2025,2025-10
in-554dc0d2bef78a4c,,mentor a team,Soft,,1.0,Very High,BERT+LLM,0.73,1.21,2025-10-27,2025,2025-10
in-554dc0d2bef78a4c,,Leadership,Hard,Apply,0.44,Low,BERT (standalone),0.9,0.85,2025-10-27,2025,2025-10
in-554dc0d2bef78a4c,,Communication,Soft,,0.611,Medium,BERT (standalone),0.9,0.85,2025-10-27,2025,2025-10
in-554dc0d2bef78a4c,,leading,Hard,Apply,0.498,Low,BERT (standalone),0.81,0.85,2025-10-27,2025,2025-10
in-f9819a980c1976e8,,learn in a fast-paced development environment,Soft,,0.636,Medium,LLM,0.8,0.9,2025-11-08,2025,2025-11
in-f9819a980c1976e8,,grow in a fast-paced development environment,Soft,,0.635,Medium,LLM,0.8,0.9,2025-11-08,2025,2025-11
in-f9819a980c1976e8,,learn,Hard,Apply,0.419,Low,BERT (standalone),0.75,0.81,2025-11-08,2025,2025-11
in-46527b145958f44b,,process financial transactions,Hard,Apply,0.652,Medium,LLM,0.88,1.02,2025-11-06,2025,2025-11
in-46527b145958f44b,,reconcile financial transactions,Hard,Apply,0.988,Very High,BERT+LLM,0.9,1.28,2025-11-06,2025,2025-11
in-46527b145958f44b,,maintain accurate records,Hard,Evaluate,1.0,Very High,BERT+LLM,0.85,1.32,2025-11-06,2025,2025-11
in-46527b145958f44b,,assist with month-end closings,Hard,Apply,0.642,Medium,LLM,0.8,1.02,2025-11-06,2025,2025-11
in-46527b145958f44b,,assist with year-end closings,Hard,Apply,0.961,Very High,BERT+LLM,0.78,1.28,2025-11-06,2025,2025-11
in-46527b145958f44b,,support general accounting operations,Hard,Evaluate,1.0,Very High,BERT+LLM,0.87,1.31,2025-11-06,2025,2025-11
in-46527b145958f44b,,ensure compliance with internal controls,Hard,Analyze,1.0,Very High,BERT+LLM,0.82,1.32,2025-11-06,2025,2025-11
in-46527b145958f44b,,ensure compliance with policies,Hard,Analyze,0.761,Medium High,LLM,0.81,1.02,2025-11-06,2025,2025-11
in-46527b145958f44b,,processing,Hard,Apply,0.551,Medium Low,BERT (standalone),0.9,0.92,2025-11-06,2025,2025-11
in-46527b145958f44b,,assisting with month -end,Hard,Apply,0.531,Medium Low,BERT (standalone),0.77,0.92,2025-11-06,2025,2025-11
in-46527b145958f44b,,policies.,Hard,Apply,0.548,Medium Low,BERT (standalone),0.87,0.92,2025-11-06,2025,2025-11
in-d7f955d1258c78ff,,apply engineering technical skills,Hard,Create,0.658,Medium,LLM,0.83,0.95,2025-10-20,2025,2025-10
in-d7f955d1258c78ff,,produce engineering solutions,Hard,Create,1.0,Very High,BERT+LLM,0.87,1.23,2025-10-20,2025,2025-10
in-d7f955d1258c78ff,,apply Civil Engineering project experience,Hard,Create,0.657,Medium,LLM,0.83,0.95,2025-10-20,2025,2025-10
in-d7f955d1258c78ff,,build a well-rounded career,Soft,,0.639,Medium,LLM,0.78,0.95,2025-10-20,2025,2025-10
in-d7f955d1258c78ff,,engineering,Hard,Create,0.522,Medium Low,BERT (standalone),0.9,0.85,2025-10-20,2025,2025-10
in-d7f955d1258c78ff,,analytical technical skills,Hard,Apply,0.479,Low,BERT (standalone),0.85,0.85,2025-10-20,2025,2025-10
in-d7f955d1258c78ff,,driven,Hard,Apply,0.493,Low,BERT (standalone),0.78,0.85,2025-10-20,2025,2025-10
in-21d24d42a7df10cd,,develop games,Hard,Create,0.67,Medium,LLM,0.78,0.9,2025-11-03,2025,2025-11
in-208b2e5025df647a,,develop machine learning technologies,Hard,Create,0.68,Medium,LLM,0.86,0.9,2025-11-26,2025,2025-11
in-208b2e5025df647a,,apply machine learning technologies,Hard,Analyze,0.598,Medium Low,LLM,0.84,0.9,2025-11-26,2025,2025-11
in-208b2e5025df647a,,develop,Hard,Create,0.596,Medium Low,BERT (standalone),0.81,0.81,2025-11-26,2025,2025-11
in-208b2e5025df647a,,apply cutting edge machine learning technologies in,Hard,Analyze,0.486,Low,BERT (standalone),0.79,0.81,2025-11-26,2025,2025-11
in-c8b5d048476a93d0,,investigate technical breakthroughs,Hard,Analyze,0.716,Medium High,LLM,0.9,0.9,2025-10-15,2025,2025-10
in-c8b5d048476a93d0,,demonstrate technical breakthroughs,Hard,Evaluate,0.632,Medium,LLM,0.9,0.9,2025-10-15,2025,2025-10
in-c8b5d048476a93d0,,create wellbeing insights platform,Hard,Create,0.706,Medium High,LLM,0.83,0.9,2025-10-15,2025,2025-10
in-6c05d56a44786edb,,enable secure communications,Soft,,0.7,Medium,LLM,0.86,0.9,2025-11-21,2025,2025-11
in-6c05d56a44786edb,,enable private communications,Soft,,0.701,Medium High,LLM,0.87,0.9,2025-11-21,2025,2025-11
in-90b42c07ae279875,,supervise technical staff,Soft,,0.774,Medium High,BERT+LLM,0.8,1.21,2025-12-01,2025,2025-12
in-90b42c07ae279875,,perform engineering analysis,Hard,Create,0.654,Medium,LLM,0.86,0.94,2025-12-01,2025,2025-12
in-90b42c07ae279875,,conduct construction inspection,Hard,Create,0.658,Medium,LLM,0.89,0.94,2025-12-01,2025,2025-12
in-90b42c07ae279875,,perform material testing,Hard,Evaluate,0.648,Medium,LLM,0.82,0.94,2025-12-01,2025,2025-12
in-90b42c07ae279875,,administer contracts,Hard,Apply,0.745,Medium High,LLM,0.89,0.94,2025-12-01,2025,2025-12
in-88a51045bc7d4a9a,,work autonomously,Soft,,0.817,High,BERT+LLM,0.84,1.24,2025-10-23,2025,2025-10
in-88a51045bc7d4a9a,,motivated,Hard,Apply,0.511,Medium Low,BERT (standalone),0.87,0.86,2025-10-23,2025,2025-10
in-88a51045bc7d4a9a,,self,Hard,Apply,0.495,Low,BERT (standalone),0.72,0.86,2025-10-23,2025,2025-10
in-88a51045bc7d4a9a,,-aware,Hard,Apply,0.5,Low,BERT (standalone),0.78,0.86,2025-10-23,2025,2025-10
in-49c600e867b28fcc,,provide quantitative services,Hard,Apply,0.576,Medium Low,LLM,0.87,0.9,2025-11-09,2025,2025-11
in-49c600e867b28fcc,,leverage analytics,Hard,Apply,0.574,Medium Low,LLM,0.86,0.9,2025-11-09,2025,2025-11
in-49c600e867b28fcc,,leverage automation,Hard,Apply,0.576,Medium Low,LLM,0.87,0.9,2025-11-09,2025,2025-11
in-49c600e867b28fcc,,leverage innovation,Hard,Apply,0.576,Medium Low,LLM,0.87,0.9,2025-11-09,2025,2025-11
in-49c600e867b28fcc,,build corporate treasury function,Hard,Create,0.676,Medium,LLM,0.83,0.9,2025-11-09,2025,2025-11
in-b7a2468228c54cc1,,manage Paid Search campaigns,Hard,Apply,0.741,Medium High,LLM,0.79,0.99,2025-11-28,2025,2025-11
in-b7a2468228c54cc1,,produce work to high standards,Soft,,0.902,Very High,BERT+LLM,0.75,1.28,2025-11-28,2025,2025-11
in-195c25519bd7260c,,leverage SQL,Hard,Apply,0.563,Medium Low,LLM,0.77,0.9,2025-10-24,2025,2025-10
in-195c25519bd7260c,,leverage PowerBI,Hard,Apply,0.571,Medium Low,LLM,0.83,0.9,2025-10-24,2025,2025-10
in-195c25519bd7260c,,leverage Python,Hard,Apply,0.569,Medium Low,LLM,0.81,0.9,2025-10-24,2025,2025-10
in-195c25519bd7260c,,leverage AWS tools,Hard,Apply,0.563,Medium Low,LLM,0.76,0.9,2025-10-24,2025,2025-10
in-195c25519bd7260c,,leverage Enterprise Data Platform,Hard,Apply,0.571,Medium Low,LLM,0.83,0.9,2025-10-24,2025,2025-10
in-8ea91331725eff8e,,develop global engineering initiatives,Hard,Create,0.932,Very High,LLM,0.86,1.23,2025-11-06,2025,2025-11
in-8ea91331725eff8e,,execute global engineering initiatives,Hard,Create,1.0,Very High,BERT+LLM,0.86,1.24,2025-11-06,2025,2025-11
in-8ea91331725eff8e,,enhance workplace environments,Hard,Create,0.732,Medium High,LLM,0.88,0.96,2025-11-06,2025,2025-11
in-8ea91331725eff8e,,improve operational efficiency,Hard,Create,0.732,Medium High,LLM,0.88,0.96,2025-11-06,2025,2025-11
in-8ea91331725eff8e,,advance sustainability goals,Hard,Apply,0.616,Medium,LLM,0.86,0.96,2025-11-06,2025,2025-11
in-8ea91331725eff8e,,work cross-functionally,Soft,,0.695,Medium,LLM,0.9,0.96,2025-11-06,2025,2025-11
in-8ea91331725eff8e,,develop,Hard,Create,0.673,Medium,BERT (standalone),0.81,0.87,2025-11-06,2025,2025-11
in-5c64baea4f999645,,bridge business needs and technical solutions,Soft,,0.608,Medium,LLM,0.8,0.9,2025-11-07,2025,2025-11
in-5c64baea4f999645,,bridging the gap between business needs,Hard,Apply,0.475,Low,BERT (standalone),0.77,0.81,2025-11-07,2025,2025-11
in-5c64baea4f999645,,technical solutions.,Hard,Apply,0.487,Low,BERT (standalone),0.89,0.81,2025-11-07,2025,2025-11
in-acb2a7db662d2b2b,,practice version control,Hard,Apply,0.704,Medium High,LLM,0.82,0.9,2025-10-23,2025,2025-10
in-acb2a7db662d2b2b,,practice testing,Hard,Evaluate,0.622,Medium,LLM,0.83,0.9,2025-10-23,2025,2025-10
in-acb2a7db662d2b2b,,practice CI/CD,Hard,Apply,0.701,Medium High,LLM,0.8,0.9,2025-10-23,2025,2025-10
in-5d8fe52e81a725a5,,lead teams,Soft,,0.655,Medium,LLM,0.74,0.9,2025-11-25,2025,2025-11
in-3902e97b79f7d2cf,,provide financial insight,Hard,Apply,0.629,Medium,LLM,0.83,0.99,2025-11-29,2025,2025-11
in-3902e97b79f7d2cf,,drive organizational objectives,Soft,,0.825,High,BERT+LLM,0.9,1.26,2025-11-29,2025,2025-11
in-fa78458f9443eaa7,,maintain inventory information,Hard,Create,0.634,Medium,LLM,0.88,0.95,2025-12-01,2025,2025-12
in-fa78458f9443eaa7,,update inventory information,Hard,Create,0.97,Very High,BERT+LLM,0.83,1.2,2025-12-01,2025,2025-12
in-fa78458f9443eaa7,,maintain staff information,Hard,Analyze,0.773,Medium High,BERT+LLM,0.84,0.95,2025-12-01,2025,2025-12
in-fa78458f9443eaa7,,update staff information,Hard,Apply,0.599,Medium Low,LLM,0.82,0.95,2025-12-01,2025,2025-12
in-fa78458f9443eaa7,,maintenance,Hard,Apply,0.5,Low,BERT (standalone),0.9,0.85,2025-12-01,2025,2025-12
in-4e852e4285a16380,,work on real-world projects,Soft,,0.606,Medium,LLM,0.78,0.9,2025-11-18,2025,2025-11
in-4e852e4285a16380,,take on a vital role in quality assurance process,Soft,,0.6,Medium,LLM,0.74,0.9,2025-11-18,2025,2025-11
in-4e852e4285a16380,,self,Hard,Apply,0.427,Low,BERT (standalone),0.72,0.81,2025-11-18,2025,2025-11
in-4e852e4285a16380,,-driven,Hard,Apply,0.419,Low,BERT (standalone),0.81,0.81,2025-11-18,2025,2025-11
in-6482dbbaf700f094,,make decisions,Soft,,0.635,Medium,LLM,0.8,0.9,2025-11-10,2025,2025-11
in-6482dbbaf700f094,,drive innovation,Soft,,0.639,Medium,LLM,0.83,0.9,2025-11-10,2025,2025-11
in-6482dbbaf700f094,,deliver business results,Soft,,0.639,Medium,LLM,0.82,0.9,2025-11-10,2025,2025-11
in-6482dbbaf700f094,,manage operations,Soft,,0.613,Medium,LLM,0.84,0.9,2025-11-10,2025,2025-11
in-f0b48fead02e6e98,,review architectural drawings,Hard,Create,1.0,Very High,BERT+LLM,0.87,1.26,2025-11-15,2025,2025-11
in-f0b48fead02e6e98,,perform takeoffs,Hard,Apply,0.76,Medium High,LLM,0.83,0.97,2025-11-15,2025,2025-11
in-f0b48fead02e6e98,,count quantities,Hard,Apply,0.642,Medium,LLM,0.83,0.97,2025-11-15,2025,2025-11
in-f0b48fead02e6e98,,calculate areas,Hard,Apply,1.0,Very High,BERT+LLM,0.81,1.26,2025-11-15,2025,2025-11
in-f0b48fead02e6e98,,summarize dimensions,Hard,Understand,0.77,Medium High,LLM,0.89,0.97,2025-11-15,2025,2025-11
in-f0b48fead02e6e98,,prepare accurate quotes,Hard,Evaluate,1.0,Very High,BERT+LLM,0.81,1.26,2025-11-15,2025,2025-11
in-f0b48fead02e6e98,,organize data using Excel,Hard,Analyze,0.751,Medium High,LLM,0.77,0.97,2025-11-15,2025,2025-11
in-f0b48fead02e6e98,,perform calculations using Excel,Hard,Apply,0.892,High,BERT+LLM,0.85,0.97,2025-11-15,2025,2025-11
in-f0b48fead02e6e98,,check for accuracy using Excel,Hard,Evaluate,0.75,Medium High,LLM,0.76,0.97,2025-11-15,2025,2025-11
in-f0b48fead02e6e98,,Clarify missing or unclear information with clients,Soft,,0.74,Medium High,BERT+LLM,0.8,1.12,2025-11-15,2025,2025-11
in-f0b48fead02e6e98,,identify acoustic products (panels,Hard,Analyze,0.672,Medium,BERT (standalone),0.83,0.87,2025-11-15,2025,2025-11
in-f0b48fead02e6e98,,Perform takeoffs — count quantities,Hard,Apply,0.672,Medium,BERT (standalone),0.79,0.87,2025-11-15,2025,2025-11
in-f0b48fead02e6e98,,Use,Hard,Apply,0.576,Medium Low,BERT (standalone),0.69,0.87,2025-11-15,2025,2025-11
in-f0b48fead02e6e98,,organize data,Hard,Analyze,0.675,Medium,BERT (standalone),0.78,0.87,2025-11-15,2025,2025-11
in-f0b48fead02e6e98,,check for accuracy,Hard,Evaluate,0.658,Medium,BERT (standalone),0.76,0.87,2025-11-15,2025,2025-11
in-42b55a983bf16945,,implement real-time solutions,Hard,Apply,1.0,Very High,BERT+LLM,0.85,1.42,2025-11-25,2025,2025-11
in-42b55a983bf16945,,read electrical schematics,Hard,Apply,1.0,Very High,BERT+LLM,0.84,1.43,2025-11-25,2025,2025-11
in-5d555c25fc522941,,provide performance feedback,Soft,,0.833,High,BERT+LLM,0.87,1.22,2025-09-14,2025,2025-09
in-5d555c25fc522941,,ensure accountability,Soft,,0.693,Medium,LLM,0.9,0.96,2025-09-14,2025,2025-09
in-5d555c25fc522941,,counsel employees,Soft,,0.684,Medium,LLM,0.84,0.96,2025-09-14,2025,2025-09
in-5d555c25fc522941,,ensures our production analysts,Hard,Analyze,0.478,Low,BERT (standalone),0.81,0.86,2025-09-14,2025,2025-09
in-57b11b81933f1ce0,,provide advisory services on risks and controls,Soft,,0.875,High,LLM,0.78,1.24,2025-11-20,2025,2025-11
in-57b11b81933f1ce0,,provide consulting services on risks and controls,Soft,,0.773,Medium High,BERT+LLM,0.78,1.25,2025-11-20,2025,2025-11
in-57b11b81933f1ce0,,controls regarding new processes,Hard,Apply,0.49,Low,BERT (standalone),0.82,0.89,2025-11-20,2025,2025-11
in-57b11b81933f1ce0,,products,Hard,Apply,0.492,Low,BERT (standalone),0.84,0.89,2025-11-20,2025,2025-11
in-57b11b81933f1ce0,,systems.,Hard,Apply,0.492,Low,BERT (standalone),0.84,0.89,2025-11-20,2025,2025-11
in-086a9933cd2b22d2,,create artwork,Hard,Create,0.672,Medium,LLM,0.8,0.9,2025-11-17,2025,2025-11
in-086a9933cd2b22d2,,use hand-drawn techniques,Hard,Apply,0.677,Medium,LLM,0.83,0.9,2025-11-17,2025,2025-11
in-086a9933cd2b22d2,,use digital techniques,Hard,Apply,0.672,Medium,LLM,0.8,0.9,2025-11-17,2025,2025-11
in-086a9933cd2b22d2,,creating unique,Hard,Apply,0.476,Low,BERT (standalone),0.81,0.81,2025-11-17,2025,2025-11
in-086a9933cd2b22d2,,eye -catching artwork,Hard,Apply,0.474,Low,BERT (standalone),0.79,0.81,2025-11-17,2025,2025-11
in-b6d25c92fe133ceb,,work with MuleSoft,Hard,Apply,0.563,Medium Low,LLM,0.76,0.9,2025-11-20,2025,2025-11
in-b6d25c92fe133ceb,,work with Boomi,Hard,Apply,0.559,Medium Low,LLM,0.73,0.9,2025-11-20,2025,2025-11
in-b6d25c92fe133ceb,,work with Workato,Hard,Apply,0.562,Medium Low,LLM,0.75,0.9,2025-11-20,2025,2025-11
in-b6d25c92fe133ceb,,work with IBM Sterling,Hard,Apply,0.561,Medium Low,LLM,0.74,0.9,2025-11-20,2025,2025-11
in-b6d25c92fe133ceb,,work with modern messaging systems,Hard,Apply,0.565,Medium Low,LLM,0.78,0.9,2025-11-20,2025,2025-11
in-b6d25c92fe133ceb,,work with AI-assisted engineering tools,Hard,Create,0.594,Medium Low,LLM,0.81,0.9,2025-11-20,2025,2025-11
in-ad982b420f5bc14c,,organize work,Soft,,0.664,Medium,LLM,0.78,0.94,2025-11-28,2025,2025-11
in-ad982b420f5bc14c,,manage multiple priorities,Soft,,0.762,Medium High,BERT+LLM,0.82,1.19,2025-11-28,2025,2025-11
in-ad982b420f5bc14c,,pay attention to detail,Soft,,0.66,Medium,LLM,0.75,0.94,2025-11-28,2025,2025-11
in-ad982b420f5bc14c,,organised,Hard,Apply,0.508,Medium Low,BERT (standalone),0.87,0.85,2025-11-28,2025,2025-11
in-ad982b420f5bc14c,,detail,Hard,Understand,0.655,Medium,BERT (standalone),0.78,0.85,2025-11-28,2025,2025-11
in-ad982b420f5bc14c,,-oriented,Hard,Apply,0.506,Medium Low,BERT (standalone),0.87,0.85,2025-11-28,2025,2025-11
in-4cbcdf1495f274ef,,manage ways of working,Soft,,0.601,Medium,LLM,0.74,0.9,2025-11-07,2025,2025-11
in-4cbcdf1495f274ef,,focus on outputs,Soft,,0.628,Medium,LLM,0.74,0.9,2025-11-07,2025,2025-11
in-042b565c84045356,,respond to client inquiries,Soft,,0.804,High,BERT+LLM,0.78,1.25,2025-11-11,2025,2025-11
in-042b565c84045356,,provide technical support,Hard,Evaluate,1.0,Very High,BERT+LLM,0.83,1.25,2025-11-11,2025,2025-11
in-042b565c84045356,,diagnose technical issues,Hard,Analyze,0.757,Medium High,LLM,0.83,0.97,2025-11-11,2025,2025-11
in-042b565c84045356,,troubleshoot technical issues,Hard,Apply,0.763,Medium High,LLM,0.87,0.97,2025-11-11,2025,2025-11
in-042b565c84045356,,document client issues,Hard,Apply,0.752,Medium High,LLM,0.8,0.97,2025-11-11,2025,2025-11
in-042b565c84045356,,track client issues,Hard,Apply,0.718,Medium High,BERT+LLM,0.77,0.97,2025-11-11,2025,2025-11
in-042b565c84045356,,escalate unresolved issues,Soft,,0.896,High,BERT+LLM,0.83,0.97,2025-11-11,2025,2025-11
in-042b565c84045356,,follow up until resolution,Soft,,0.763,Medium High,BERT+LLM,0.78,1.23,2025-11-11,2025,2025-11
in-042b565c84045356,,stay up to date with product knowledge,Soft,,0.808,High,BERT+LLM,0.74,1.25,2025-11-11,2025,2025-11
in-042b565c84045356,,stay up to date with industry trends,Soft,,0.643,Medium,LLM,0.73,0.97,2025-11-11,2025,2025-11
in-042b565c84045356,,provide accurate support,Soft,,0.655,Medium,LLM,0.82,0.97,2025-11-11,2025,2025-11
in-042b565c84045356,,provide timely support,Soft,,0.652,Medium,LLM,0.8,0.97,2025-11-11,2025,2025-11
in-042b565c84045356,,Diagnoses,Hard,Analyze,0.545,Medium Low,BERT (standalone),0.87,0.87,2025-11-11,2025,2025-11
in-042b565c84045356,,troubleshoot technical issues reported by clients.,Hard,Apply,0.659,Medium,BERT (standalone),0.83,0.87,2025-11-11,2025,2025-11
in-042b565c84045356,,Document,Hard,Apply,0.644,Medium,BERT (standalone),0.84,0.87,2025-11-11,2025,2025-11
in-290c255a99e5d600,,develop capabilities,Soft,,0.867,High,BERT+LLM,0.85,1.18,2025-11-25,2025,2025-11
in-290c255a99e5d600,,develop tools,Soft,,0.617,Medium,LLM,0.78,0.92,2025-11-25,2025,2025-11
in-290c255a99e5d600,,develop techniques,Soft,,0.626,Medium,LLM,0.86,0.92,2025-11-25,2025,2025-11
in-290c255a99e5d600,,develop models,Soft,,0.619,Medium,LLM,0.8,0.92,2025-11-25,2025,2025-11
in-290c255a99e5d600,,influence decision making,Soft,,0.623,Medium,LLM,0.83,0.92,2025-11-25,2025,2025-11
in-290c255a99e5d600,,drive decision making,Soft,,0.618,Medium,LLM,0.79,0.92,2025-11-25,2025,2025-11
in-290c255a99e5d600,,rationalise management reporting,Soft,,0.632,Medium,LLM,0.9,0.92,2025-11-25,2025,2025-11
in-290c255a99e5d600,,improve management reporting production,Soft,,0.628,Medium,LLM,0.87,0.92,2025-11-25,2025,2025-11
in-290c255a99e5d600,,improve analysis production,Hard,Create,0.722,Medium High,LLM,0.85,0.92,2025-11-25,2025,2025-11
in-290c255a99e5d600,,support with CAPEX investments analysis,Hard,Evaluate,0.716,Medium High,LLM,0.81,0.92,2025-11-25,2025,2025-11
in-290c255a99e5d600,,support with CAPEX investments justification,Hard,Evaluate,0.72,Medium High,LLM,0.84,0.92,2025-11-25,2025,2025-11
in-290c255a99e5d600,,support with post investment analysis,Hard,Evaluate,0.714,Medium High,LLM,0.8,0.92,2025-11-25,2025,2025-11
in-290c255a99e5d600,,tools,Hard,Apply,0.478,Low,BERT (standalone),0.75,0.82,2025-11-25,2025,2025-11
in-290c255a99e5d600,,techniques,Hard,Apply,0.493,Low,BERT (standalone),0.9,0.82,2025-11-25,2025,2025-11
in-290c255a99e5d600,,models,Hard,Create,0.518,Medium Low,BERT (standalone),0.78,0.82,2025-11-25,2025,2025-11
in-fac0a95b0783fd9d,,conduct impactful research,Hard,Remember,0.598,Medium Low,LLM,0.84,0.9,2025-11-28,2025,2025-11
in-fac0a95b0783fd9d,,design stakeholder engagement programs,Hard,Create,0.681,Medium,LLM,0.86,0.9,2025-11-28,2025,2025-11
in-fac0a95b0783fd9d,,inspire young people to pursue STEM careers,Soft,,0.63,Medium,LLM,0.76,0.9,2025-11-28,2025,2025-11
in-fac0a95b0783fd9d,,increase public understanding of uncertainty and risk,Soft,,0.636,Medium,LLM,0.8,0.9,2025-11-28,2025,2025-11
in-fac0a95b0783fd9d,,engage the public with the ethical & sustainable AI agenda,Soft,,0.621,Medium,LLM,0.69,0.9,2025-11-28,2025,2025-11
in-a17d7e782cb5033c,,improve app performance,Hard,Create,1.0,Very High,BERT+LLM,0.81,1.33,2025-11-28,2025,2025-11
in-a17d7e782cb5033c,,improve app reliability,Hard,Create,0.767,Medium High,LLM,0.81,1.02,2025-11-28,2025,2025-11
in-a17d7e782cb5033c,,ensure mobile parity with web platform,Hard,Analyze,1.0,Very High,BERT+LLM,0.78,1.29,2025-11-28,2025,2025-11
in-a17d7e782cb5033c,,reliability,Hard,Apply,0.555,Medium Low,BERT (standalone),0.9,0.92,2025-11-28,2025,2025-11
in-9b2c3343da5b9f4d,,drive successful team outcomes,Soft,,1.0,Very High,BERT+LLM,0.81,1.32,2025-12-01,2025,2025-12
in-9b2c3343da5b9f4d,,shape strategic application design decisions,Soft,,0.733,Medium High,LLM,0.84,1.03,2025-12-01,2025,2025-12
in-9b2c3343da5b9f4d,,identify opportunities to standardise approaches,Soft,,0.921,Very High,BERT+LLM,0.87,1.34,2025-12-01,2025,2025-12
in-9b2c3343da5b9f4d,,shaping strategic application design decisions,Hard,Create,0.728,Medium High,BERT (standalone),0.85,0.93,2025-12-01,2025,2025-12
in-07a9c2a299829676,,collaborate with stakeholders,Soft,,0.868,High,BERT+LLM,0.87,1.25,2025-11-18,2025,2025-11
in-07a9c2a299829676,,gather requirements,Hard,Apply,0.986,Very High,BERT+LLM,0.87,1.25,2025-11-18,2025,2025-11
in-07a9c2a299829676,,define user stories,Hard,Apply,1.0,Very High,BERT+LLM,0.77,1.25,2025-11-18,2025,2025-11
in-07a9c2a299829676,,map conversational flows,Hard,Understand,1.0,Very High,BERT+LLM,0.81,1.23,2025-11-18,2025,2025-11
in-07a9c2a299829676,,build chatbot topics,Hard,Create,0.901,Very High,LLM,0.78,1.21,2025-11-18,2025,2025-11
in-07a9c2a299829676,,configure chatbot topics,Hard,Apply,0.723,Medium High,LLM,0.82,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,refine chatbot topics,Hard,Apply,0.955,Very High,BERT+LLM,0.79,1.23,2025-11-18,2025,2025-11
in-07a9c2a299829676,,build chatbot entities,Hard,Create,0.72,Medium High,LLM,0.8,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,configure chatbot entities,Hard,Apply,0.726,Medium High,LLM,0.84,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,refine chatbot entities,Hard,Apply,0.609,Medium,LLM,0.81,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,build chatbot logic,Hard,Create,0.716,Medium High,LLM,0.77,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,configure chatbot logic,Hard,Analyze,0.637,Medium,LLM,0.81,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,refine chatbot logic,Hard,Analyze,0.633,Medium,LLM,0.78,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,connect bot to backend systems,Hard,Apply,1.0,Very High,BERT+LLM,0.75,1.25,2025-11-18,2025,2025-11
in-07a9c2a299829676,,connect bot to databases,Hard,Apply,0.714,Medium High,LLM,0.76,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,connect bot to APIs,Hard,Apply,0.708,Medium High,LLM,0.72,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,implement generative AI capabilities,Hard,Apply,0.728,Medium High,LLM,0.85,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,fine-tune generative AI capabilities,Hard,Evaluate,0.642,Medium,LLM,0.85,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,handle user queries dynamically,Hard,Apply,0.637,Medium,LLM,0.81,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,conduct thorough testing,Hard,Evaluate,0.638,Medium,LLM,0.82,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,debug bot,Hard,Analyze,0.708,Medium High,LLM,0.72,0.96,2025-11-18,2025,2025-11
in-07a9c2a299829676,,build,Hard,Create,0.667,Medium,BERT (standalone),0.75,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,configure,Hard,Apply,0.684,Medium,BERT (standalone),0.87,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,entities,Hard,Apply,0.517,Medium Low,BERT (standalone),0.84,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,logic.,Hard,Analyze,0.55,Medium Low,BERT (standalone),0.78,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,Integrate: Leverage Power Automate (Flows),Hard,Create,0.669,Medium,BERT (standalone),0.83,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,databases,Hard,Apply,0.519,Medium Low,BERT (standalone),0.87,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,APIs,Hard,Apply,0.503,Medium Low,BERT (standalone),0.72,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,retrieving user data,Hard,Apply,0.55,Medium Low,BERT (standalone),0.78,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,creating support tickets,Hard,Evaluate,0.677,Medium,BERT (standalone),0.82,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,looking up information).,Hard,Apply,0.514,Medium Low,BERT (standalone),0.82,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,Leverage AI:,Hard,Apply,0.476,Low,BERT (standalone),0.77,0.87,2025-11-18,2025,2025-11
in-07a9c2a299829676,,Implement,Hard,Apply,0.684,Medium,BERT (standalone),0.87,0.87,2025-11-18,2025,2025-11
